"date","InternationalGDP_Germany_GDP","InternationalGDP_France_GDP","InternationalGDP_Italy_GDP","InternationalGDP_Spain_GDP","InternationalGDP_Belgium_GDP","NonFinancialCorporations_GrossValueAdded_12","NonFinancialCorporations_GrossOperatingSurplus_13","NonFinancialCorporations_GrossProfitsBeforeTaxes_14","NonFinancialCorporations_ProfitsFromForeignSubsidiaries_15","NonFinancialCorporations_ratios_ProfitRatio_16","NonFinancialCorporations_ratios_CapitalFormationRatio_17","FinancialCorporations_GrossValueAdded_19","FinancialCorporations_GrossProfitsBeforeTaxes_20","FinancialCorporations_ProfitsFromForeignSubsidiaries_21","FinancialCorporations_FinancialNetWorth_22","FinancialCorporations_PropertyIncomeReceived_23","FinancialCorporations_PropertyIncomePaid_24","FinancialCorporations_FinancialAssetsOfPensionFunds_26","MacroComponents_GrossDomesticProduct_2_seasonCorrected_expenditure","MacroComponents_Total_3_seasonCorrected_expenditure","MacroComponents_ImportsOfGoods_4_seasonCorrected_expenditure","MacroComponents_ImportsOfServices_5_seasonCorrected_expenditure","MacroComponents_HouseholdsIncludingNPISHs_9_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_10_seasonCorrected_expenditure","MacroComponents_Total_11_seasonCorrected_expenditure","MacroComponents_EnterprisesAndHouseholds_12_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_13_seasonCorrected_expenditure","MacroComponents_ChangesInInventoriesInclValuables_14_seasonCorrected_expenditure","MacroComponents_ExportsOfGoods_16_seasonCorrected_expenditure","MacroComponents_ExportsOfServices_17_seasonCorrected_expenditure","SectorProduction_AAgricultureForestryAndFishing_20_seasonCorrected_production","SectorProduction_BMiningAndQuarrying_22_seasonCorrected_production","SectorProduction_DElectricityAndGasSupply_35_seasonCorrected_production","SectorProduction_EWaterSupplyAndWasteManagement_36_seasonCorrected_production","SectorProduction_FConstruction_37_seasonCorrected_production","SectorProduction_JInformationAndCommunication_43_seasonCorrected_production","SectorProduction_KFinancialInstitutions_44_seasonCorrected_production","SectorProduction_LRentingBuyingSellingRealEstate_45_seasonCorrected_production","SectorProduction_RUCultureRecreationOtherServices_59_seasonCorrected_production","SectorProduction_TaxesLessSubsidiesOnProducts_60_seasonCorrected_production","SectorProduction_TaxesOnProducts_61_seasonCorrected_production","BusinessConfidence_All.enterprises..no.finance.or.energy._BusinessConfidence","BusinessConfidence_A.Agriculture..forestry.and.fishing_BusinessConfidence","BusinessConfidence_B.Mining.and.quarrying_BusinessConfidence","BusinessConfidence_C.Industry..H.S.services.and.45.47_BusinessConfidence","BusinessConfidence_C.Manufacturing_BusinessConfidence","BusinessConfidence_F.Construction_BusinessConfidence","BusinessConfidence_G.Wholesale.and.retail.trade_BusinessConfidence","BusinessConfidence_X45.Sale.and.repair.of.motor.vehicles_BusinessConfidence","BusinessConfidence_X46.Wholesale.trade..no.motor.vehicles._BusinessConfidence","BusinessConfidence_X47.Retail.trade..not.in.motor.vehicles._BusinessConfidence","BusinessSituationNextThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_B.Mining.and.quarryingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.ManufacturingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_F.ConstructionBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationPastThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_B.Mining.and.quarryingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.ManufacturingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_F.ConstructionBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationPastThreeMonths","BeloningSeizoengecorrigeerd_BeloningSeizoengecorrigeerd_2"
May 1997,164205.185491274,116449.116892125,108598.731917678,58273.7617277564,20805.4521872739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47810.892607871,20222.7076646058,14453.432974891,5543.06490417008,24006.9297841814,10934.7851363434,10005.8013882932,8288.0759258849,1706.65015752702,153.594590764908,17019.1515454607,5823.49007936743,882.174491664692,2834.03733111683,425.262777624284,246.631621032054,2611.72432067607,900.064014513398,2846.63364915188,3267.32267424997,1234.37550453663,6227.81633963724,6270.23532194461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15035.203194717
Jun 1997,164547.084217396,116835.768608404,108729.325153172,58471.7250289897,20880.076943889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48053.6515503746,20376.1826005113,14539.1277186,5611.22232905158,24086.9080158554,10959.7823083892,10023.5331608539,8284.24075795724,1731.96266646478,200.14975939198,17166.6874008521,5898.0871457928,881.245546202911,2802.01007514421,422.661671898962,248.035679755165,2650.7427481639,916.442935567123,2854.60277005075,3274.42371059347,1241.69834554184,6260.62409314572,6303.27796132189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15101.0963529652
Jul 1997,164437.926469698,117180.26964831,108530.822635632,58707.4031469539,20934.9451386822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48318.7326692652,20427.5345425993,14536.5235376359,5665.18504142283,24181.096894985,10994.4240714048,9918.86076853525,8189.17781237487,1727.32470282146,215.921155724327,17314.7686198616,6009.2139741159,880.793125747055,2779.87082582108,418.272233300788,249.544875382113,2627.58821362351,935.629813080653,2874.67094349399,3293.55672418707,1254.89467293716,6313.98282774247,6356.61463486533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15149.3799270622
Aug 1997,164661.8421805,117542.167672054,108716.830029523,58962.7953162296,20984.7283333689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48544.7034470389,20497.9716211718,14547.479839168,5724.53693844852,24273.5714435287,11026.0164586051,9843.29709405414,8118.77871669812,1725.67168479454,239.923138014168,17436.9624597177,6098.58520060975,872.585176322799,2762.18289412449,419.470698675653,251.513517752265,2615.10841977078,951.204172648546,2891.18477923431,3307.42243444517,1264.27275008312,6349.0853905848,6390.48782710219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15220.9158752898
Sep 1997,165218.831349802,117921.462679637,109287.347334844,59237.9015368165,21029.4265279489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48731.5638836958,20587.4938362288,14571.9966231961,5789.27802012865,24364.3316614863,11054.5594699901,9796.84213741061,8073.04347092701,1727.003612384,272.155706261505,17533.2689204207,6166.20082527435,856.621697930146,2748.94628005443,426.257068023558,253.941606865623,2613.30336660571,963.166014270801,2904.1442772717,3316.02084136775,1269.83257697972,6365.93178167273,6404.89753803247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15315.7041976479
Oct 1997,166108.893977603,118318.154671058,110242.374551596,59532.7218087148,21069.0397224222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48879.3139792359,20696.1011877704,14610.0738897205,5859.40828646323,24453.3775488579,11080.0531055598,9779.49589860466,8051.97207506155,1731.32048558987,312.618860466336,17603.6880019704,6212.06084810971,832.902690569093,2740.16098361091,438.631341344503,256.829142722185,2622.1730541283,971.515337947419,2913.54943760618,3319.35194495483,1271.57415362695,6364.52200100624,6399.84376765618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15433.7448941366
Nov 1997,166830.664151351,118734.31166562,110680.750442087,59747.1605201533,21097.3382292239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49070.766018694,20882.427134828,14734.2877890612,5921.88463819945,24550.6058590574,11117.8866852824,9871.28741494967,8137.97516979902,1735.15933969893,423.520503667792,17635.02677088,6224.73021773627,821.54592080201,2711.09392179185,448.001403666362,256.429169644687,2627.76068541272,982.216165406009,2940.48864948516,3323.67076213548,1273.82893256854,6381.77805508494,6414.19749931997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15547.6963976563
Dec 1997,167384.141871047,119169.933663322,110602.475006317,59881.2176711319,21114.3220483539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49305.9200020701,21146.4716774016,14944.6383212183,5976.70707533732,24656.0165920847,11168.0602091578,10072.2166864457,8331.05275513944,1738.5201747112,604.860635865873,17627.2852271496,6204.20893415402,822.551388628897,2661.74509459724,454.367254989135,252.741687633128,2630.06626045898,995.268496646572,2984.96191290866,3328.97729290969,1276.59691380451,6417.69994390883,6447.95873302386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15657.5587082071
Jan 1998,167769.32713669,119625.020664164,110007.548244285,59934.8932616507,21119.9911798122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49584.7759293642,21488.2348154913,15241.1254861918,6023.87559787684,24769.6097479397,11230.5736771859,10382.2837130926,8631.20483108279,1741.40299062667,856.639257060579,17580.463370779,6150.49699736298,835.919094049753,2592.11450202709,457.728895312823,245.766696687508,2629.08977926706,1010.67233166911,3046.96922787668,3335.27153727747,1279.87809733484,6472.28766747791,6501.12746876783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15763.3318257891
Feb 1998,167837.578100583,120015.501916252,109759.105370563,60058.6172130424,21132.1900778176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49795.1579641646,21669.4994883953,15402.9031627913,6044.26103010409,24897.3007259487,11278.5217863035,10512.5876849349,8760.08922675654,1738.82145163553,910.604469563821,17632.6603786021,6137.69626514298,848.321699867653,2559.37097736423,460.022633909128,241.947926435472,2626.27832451878,1025.51904167291,3084.24413571117,3342.64144541132,1282.53982021629,6494.21884776175,6523.57405112795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15851.2762358427
Mar 1998,167588.894762727,120341.377419584,109857.146385152,60252.3895253069,21150.9187423701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49937.0661064712,21690.2656961134,15429.9713510168,6037.86337201907,25039.0895261115,11311.9045365106,10463.1286019725,8717.70594216066,1730.7755577378,766.7562733756,17783.8762506189,6165.80673749404,859.759206082595,2563.51452060867,461.248470778049,241.28537687702,2621.63189621416,1039.80862665798,3096.78663641215,3351.08701731121,1284.58208244887,6483.49348476035,6515.29848010422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15921.3919383682
Apr 1998,167023.277123121,120602.647174161,110301.67128805,60516.2101984443,21176.1771734697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50010.5003562842,21550.5334386457,15322.3300508683,6004.68262362178,25194.9761484282,11330.721927807,10233.9064642053,8504.05497729519,1717.26530893346,425.094668495915,18034.1109868293,6234.82841441614,870.23161269458,2604.5451317604,461.406405919588,243.779048012152,2615.15049435319,1053.54108662432,3084.59672997961,3360.60825297717,1286.00488403256,6440.11157847371,6476.30075569662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15973.6789333654
May 1998,166825.889870879,120832.279232185,110582.974047737,60738.4077178954,21202.7589011423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50118.9836515243,21550.7002952945,15296.17218768,6031.37546880612,25353.4656926862,11356.3848297759,10177.9210816095,8458.85100310743,1709.18876503228,181.608265904057,18206.5864307599,6283.46252283456,856.176004826641,2639.89393572803,460.141085265282,245.568179786821,2622.16727312305,1069.31838664767,3084.35170588677,3368.03237216078,1288.85692140407,6450.18241804677,6487.57575782226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16049.7414820907
Jun 1998,166996.733006,121030.273593654,110701.054664213,60918.9820836603,21230.6639253879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50262.5159921916,21690.7662660598,15351.4977614517,6117.9419075721,25514.5581588855,11388.8932424171,10295.1724541852,8582.09401959739,1706.54592603426,36.2970656000285,18301.3025824108,6311.7090627493,817.592382478779,2669.56093251156,457.45250881513,246.652772201028,2642.68223252376,1087.14052672801,3096.05156413363,3373.35937486206,1293.13819456337,6513.70600347952,6549.12348648112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16149.5795845439
Jul 1998,167535.806528484,121196.63025857,110655.913137478,61057.933295739,21259.8922462066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50441.0973782861,21970.7313509417,15488.3067721835,6264.38193991973,25678.2535470261,11428.2471657306,10585.6605819322,8873.78402676506,1709.3367919394,-10.838932416172,18318.2594417818,6319.56803416036,754.480745650993,2693.546122111,453.340676569134,247.032825254772,2676.69537255531,1107.00750686536,3119.69630472019,3376.58926108099,1298.84870351049,6630.68233477198,6660.94394167323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16273.1932407252
Aug 1998,167882.945012742,121405.096730871,110549.042902686,61219.0711269544,21280.4301417563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50581.4196910952,22169.6741089559,15619.0289457288,6333.95549306684,25808.4872337917,11458.4002722611,10721.2871774198,9006.11850848318,1715.78191446113,-43.9937326080932,18400.3040752882,6324.35675139285,732.092277205802,2723.13282792761,452.057211080784,247.603219577129,2680.17712814671,1126.96862175068,3142.83526132669,3377.95478682498,1300.8898031144,6703.91466651611,6731.19109921633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16383.2017242266
Sep 1998,168038.148458774,121655.673010559,110380.443959837,61402.3955773066,21292.2776120371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50683.4829306187,22287.5945401025,15743.6642820877,6326.66256701344,25905.2592191822,11479.3525620083,10702.0522406481,8979.09746475176,1725.88129359947,-63.1673349757348,18547.43648293,6326.07521444679,750.426977143205,2758.3210499614,453.602112350082,248.3639551681,2653.12749929798,1147.02387138396,3165.46843395312,3377.45595209403,1299.26149337512,6733.40299871192,6759.86495911044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16479.6050350482
Oct 1998,168001.41686658,121948.359097633,110150.116308931,61607.9066467955,21295.4346570488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50747.2870968568,22324.4926443814,15862.21278126,6242.50316175954,25968.5695031976,11491.1040349724,10527.955771617,8792.72089557077,1739.63492935441,-68.359739519097,18759.6566647071,6324.72342332217,809.484845463205,2799.11078821237,457.975380377026,249.315032027684,2595.5464860091,1167.1732557652,3187.59582259947,3375.09275688813,1293.96377429263,6719.14733135941,6746.96552135555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16562.40317319
Nov 1998,168198.096318597,122257.736296177,110096.922164506,61817.4544290711,21320.2979255152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50930.5228157737,22426.0976871651,15960.9403201081,6245.58593912641,26074.9699468033,11505.7138769841,10539.2148256465,8779.08608159745,1762.34714127734,-104.138036015615,18900.2192116211,6375.59290804939,848.385678445801,2808.72513161584,456.837162100993,251.816527221817,2586.49136818005,1183.33066003661,3200.18080281146,3377.43239042056,1295.41651380254,6742.97291600173,6772.76652090017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16661.550327833
Dec 1998,168628.186814823,122583.804606191,110220.861526563,62031.0389241334,21366.867417436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51233.1900873695,22592.4096684535,16039.8468986319,6335.91089911405,26224.4605499991,11523.1820880434,10735.8294027366,8938.19302283179,1794.01792936826,-170.502224465288,18969.1241236719,6478.68366862845,867.129476090994,2787.16408017179,450.187457521981,255.868440750499,2625.96214581085,1195.49608419819,3203.22337458907,3384.47485269132,1303.61971190483,6804.87975263887,6837.26795774429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16777.046498977
Jan 1999,169291.68835526,122926.564027675,110521.934395101,62248.6601319824,21435.1431328114,19154.0874658679,8129.04311032048,8113.3836884076,NA,14.1179608207958,6.18280671814108,2306.42507898795,1686.23007992053,NA,-15384.4738221468,NA,NA,132845.579548368,51655.288911644,22823.4285882465,16098.9325168316,6513.47804172247,26417.0413127852,11543.5086681503,11117.7995028873,9270.04171927377,1834.64729362717,-267.452304868117,18966.3714008595,6633.99570505936,865.716238398783,2734.42763388023,438.026266639992,261.47077261373,2713.95881890147,1203.66952824993,3196.72353793231,3396.22014370041,1318.57336859952,6904.86784127083,6940.46983188791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16908.8916866222
Feb 1999,169593.222473924,123219.30586229,110725.82681591,62466.3953349579,21512.4297120467,19201.771866467,7761.01077758012,7827.8459221019,NA,13.4544902051989,6.34570167953527,2310.10626974699,1743.55751998013,NA,-14082.3684555367,NA,NA,133948.394887092,51971.3469339796,23043.6118770099,16185.2545337578,6650.51129608273,26584.6555188928,11559.2088120643,11319.6924007595,9437.97260392894,1863.06916447152,-343.100596317737,19076.4046695118,6743.07693537257,865.075750176643,2690.92279689717,429.966268939501,265.76827611924,2775.23887299802,1215.96074307542,3205.55592531889,3406.49135867737,1329.63175632355,6965.9639824757,7003.41792650788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17025.4342185669
Mar 1999,169532.789170816,123462.030110035,110832.538788989,62684.2445330597,21598.7271551419,19297.1406676651,7024.9461120994,7256.7703894905,NA,12.1275489740053,6.67149160232364,2317.46865126506,1858.21240009933,NA,-11478.1577223165,NA,NA,136154.02556454,52181.3641543763,23252.9595347436,16298.8129494106,6747.01066219481,26727.303168322,11570.2825197854,11341.5080963532,9441.98567679729,1879.28354190131,-397.447098814146,19299.2239296286,6805.92735956806,865.208011424573,2656.6495692226,426.007464420508,268.76095126703,2809.8023081005,1232.36972867465,3229.7205367488,3415.28849762222,1336.79487507693,6988.16817625347,7026.11224160421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17126.6740948109
Apr 1999,169110.388445934,123654.736770911,110842.070314339,62902.207726288,21694.0354620969,19440.1938694623,5920.84911387833,6400.15709057338,NA,10.1371371272147,7.1601764865062,2328.51222354218,2030.19472027813,NA,-7571.84162248629,NA,NA,139462.471580711,52285.3405728341,23451.4715614478,16439.6077637901,6802.97614005872,26844.9842610727,11576.7297913137,11183.2465896683,9282.08093787883,1883.29042591654,-430.491812357346,19634.8291812101,6822.54697764585,866.113022142575,2631.60795085654,426.149853083013,270.448798057101,2817.64912420891,1252.89648504762,3269.21737222205,3422.61156053494,1340.06272485967,6971.48042260414,7008.5527771769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17212.6113153544
May 1999,169211.146930263,123984.160857947,110998.425459922,63160.1677298791,21796.860942263,19488.3117678149,5542.43802891431,6139.63594791407,NA,9.46168132010605,7.26221534267219,2326.13894895482,2158.04426011423,NA,-6044.13138066401,NA,NA,140815.229399221,52444.829247823,23659.245897038,16589.3506445424,6861.73540448066,26962.6663384559,11594.7942657105,11159.7462707459,9245.29404974009,1897.82432748294,-392.884131475136,19825.3586081979,6842.79164893091,866.254508215144,2592.64158312262,427.82306043638,272.534161211793,2824.62398507933,1270.60581035515,3302.17855192382,3428.98365586192,1345.5826436606,6990.1981672387,7026.9983281874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17307.1371339745
Jun 1999,169835.064623803,124450.302371142,111301.604225738,63458.1245438329,21907.20359564,19441.4943627228,5889.71285720736,6475.20696151255,NA,10.1011815526792,6.9776081708216,2310.348827503,2241.76101960764,NA,-6895.0269968497,NA,NA,140212.299020068,52659.8301793429,23876.2825415143,16748.0415916675,6923.28845546062,27080.3494004715,11624.4759429757,11271.0071395858,9331.62501238108,1922.88524660051,-284.624056167517,19870.8122105921,6866.66137342324,865.632469642281,2539.75046602085,431.027086480607,275.017040731107,2830.72689071176,1285.49770459723,3328.60407585413,3434.40478360314,1353.35463147973,7044.32141015715,7081.4488946357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17410.2515506711
Jul 1999,170982.141526553,125053.161310497,111751.606611787,63796.0781681495,22025.0634222281,19299.7416541862,6962.67359875746,7406.87013136883,NA,12.0556378249342,6.30635497095445,2281.14185918671,2281.34499875835,NA,-10124.5284710434,NA,NA,137653.680443254,52930.3433673938,24102.5814948767,16915.6806051656,6987.63529299861,27198.0334471195,11665.7748231094,11517.0291961881,9541.0738258018,1958.47318326925,-105.711586434489,19771.1899883926,6894.15615112286,864.246906423988,2472.93459955122,435.761931215696,277.897436615042,2835.95784110621,1297.57216777385,3348.49394401296,3438.87494375861,1363.37868831707,7133.8501513595,7171.90447652181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17521.9545654443
Aug 1999,171686.979607326,125674.630062463,112235.927249459,64072.6579481165,22125.3558122041,19407.4972364124,7762.40858507689,8164.38332530628,NA,13.3525235242973,6.03377544277182,2296.7337227176,2333.98224447726,NA,-11956.5074863093,NA,NA,137575.26546661,53181.4641388612,24369.2201120598,17116.8299046659,7052.74553263415,27280.1793734419,11708.7684258108,11716.2628131976,9729.88065980563,1970.2652799845,20.8002208246346,19818.6419415483,6938.66273220562,866.715335801424,2419.7796832704,439.124193987696,280.194458124745,2843.04719787516,1314.41165773762,3366.34595304295,3439.58627597852,1368.1006862886,7190.34472314046,7228.59001460198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17625.9143950544
Sep 1999,171949.578866121,126314.708627041,112754.566138753,64287.863883734,22208.0807655678,19764.7611094014,8288.91781616565,8747.74654332489,NA,13.9918386507685,6.15986958627373,2357.12441809569,2399.67275676438,NA,-12390.9640426474,NA,NA,139977.054090136,53413.192493745,24676.1983930635,17351.4894901685,7118.61917436724,27326.7871794385,11753.4567510798,11868.7079906143,9898.04551439256,1958.26153674625,94.9113656098548,20013.168070059,7000.18111667152,873.037757774589,2380.28571717838,441.113874796607,281.908105260213,2851.99496101863,1336.01617448853,3382.16010294409,3436.53878026287,1367.52062539433,7213.80512550004,7251.5055088762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17722.1310395014
Oct 1999,171769.939302939,126973.39700423,113307.52327967,64441.6959750021,22273.2382823195,20371.5332731533,8542.20129202372,9156.95978542467,NA,13.9735832043477,6.68463740146017,2462.31394532097,2478.41653561971,NA,-11427.8981400578,1.13467818373594,0.794444919084449,144859.046313833,53625.5284320453,25023.5163378879,17619.6593616733,7185.25621819789,27337.8568651094,11799.8397989165,11974.3647284381,10045.5683895626,1922.46195355451,116.621847921171,20354.7683739249,7078.71130452057,883.214172343485,2354.45270127517,441.73097364243,283.038378021448,2862.80113053661,1362.38571802657,3395.93639371639,3429.73245661166,1361.63850563425,7204.23135843825,7240.65095934448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17810.6044987853
